project_id,plotid,image_year,image_julday,dominant_landuse,dominant_landcover,change_process,change_process_notes,interpreter
Austria,3494,1984,234,Other,Non-tree,,,131
Austria,3494,2016,209,Other,Non-tree,Stable,,131
Austria,3495,1984,218,Other,Non-tree,,,131
Austria,3495,2016,211,Other,Non-tree,Stable,,131
Austria,3496,1984,218,Forest,Trees,,,131
Austria,3496,2016,194,Forest,Trees,Stable,,131
Austria,3497,1984,193,Forest,Trees,,,131
Austria,3497,2016,201,Forest,Trees,Stable,,131
Austria,3498,1984,218,Other,Non-tree,,,131
Austria,3498,2016,241,Other,Non-tree,Stable,,131
Austria,3499,1984,193,Forest,Trees,,,131
Austria,3499,2016,201,Forest,Trees,Stable,,131
Austria,3500,1984,193,Forest,Trees,,,131
Austria,3500,2016,208,Forest,Trees,Stable,,131
Austria,3501,1984,218,Forest,Trees,,,131
Austria,3501,2016,217,Forest,Trees,Stable,,131
Austria,3502,1984,193,Forest,Trees,,,131
Austria,3502,2015,221,Forest,Trees,Stable,,131
Austria,3503,1984,248,Other,Trees,,,131
Austria,3503,2016,216,Other,Trees,Stable,,131
Austria,3504,1984,193,Other,Non-tree,,,131
Austria,3504,2016,216,Other,Non-tree,Stable,,131
Austria,3505,1984,218,Other,Non-tree,,,131
Austria,3505,2016,218,Other,Trees,Stable,,131
Austria,3506,1984,193,Other,Non-tree,,,131
Austria,3506,2016,216,Other,Non-tree,Stable,,131
Austria,3507,1984,264,Other,Non-tree,,,131
Austria,3507,2016,215,Other,Non-tree,Stable,,131
Austria,3508,1984,248,Other,Trees,,,131
Austria,3508,2016,217,Other,Trees,Stable,,131
Austria,3509,1984,246,Forest,Trees,,,131
Austria,3509,2016,238,Forest,Trees,Stable,,131
Austria,3510,1984,248,Forest,Trees,,,131
Austria,3510,1997,203,Forest,Trees,Decline,,131
Austria,3510,2015,221,Forest,Trees,Stable,,131
Austria,3511,1984,193,Forest,Trees,,,131
Austria,3511,2015,222,Forest,Trees,Stable,,131
Austria,3512,1984,218,Other,Non-tree,,,131
Austria,3512,2016,217,Other,Non-tree,Stable,,131
Austria,3513,1984,218,Other,Non-tree,,,131
Austria,3513,2016,219,Other,Non-tree,Stable,,131
Austria,3514,1984,218,Other,Non-tree,,,131
Austria,3514,2016,211,Other,Non-tree,Stable,,131
Austria,3515,1984,193,Forest,Trees,,,131
Austria,3515,1985,234,Forest,Trees,Stable,,131
Austria,3515,2016,217,Forest,Trees,Stable,,131
Austria,3516,1985,225,Forest,Trees,,,131
Austria,3516,1993,215,Forest,Trees,Growth/Recovery,,131
Austria,3516,2015,212,Forest,Trees,Stable,,131
Austria,3517,1984,287,Other,Non-tree,,,131
Austria,3517,2016,239,Other,Non-tree,Stable,,131
Austria,3518,1984,218,Forest,Trees,,,131
Austria,3518,2016,211,Forest,Trees,Stable,,131
Austria,3519,1984,264,Other,Non-tree,,,131
Austria,3519,2016,200,Other,Non-tree,Stable,,131
Austria,3520,1984,234,Other,Non-tree,,,131
Austria,3520,2016,217,Other,Non-tree,Stable,,131
Austria,3521,1986,214,Forest,Trees,,,131
Austria,3521,2015,215,Forest,Trees,Stable,,131
Austria,3522,1984,246,Other,Non-tree,,,131
Austria,3522,2016,238,Other,Non-tree,Stable,,131
Austria,3523,1984,287,Forest,Trees,,,131
Austria,3523,2016,199,Forest,Trees,Stable,,131
Austria,3524,1984,193,Other,Non-tree,,,131
Austria,3524,2016,201,Other,Non-tree,Stable,,131
Austria,3525,1984,218,Other,Non-tree,,,131
Austria,3525,2016,203,Other,Non-tree,Stable,,131
Austria,3526,1985,234,Forest,Trees,,,131
Austria,3526,2016,215,Forest,Trees,Stable,,131
Austria,3527,1984,248,Other,Non-tree,,,131
Austria,3527,2016,216,Other,Non-tree,Stable,,131
Austria,3528,1984,193,Other,Non-tree,,,131
Austria,3528,2016,208,Other,Non-tree,Stable,,131
Austria,3529,1984,218,Forest,Trees,,,131
Austria,3529,1995,223,Forest,Trees,Stable,,131
Austria,3529,1997,212,Forest,Trees,Harvest,thinning,131
Austria,3529,2016,233,Forest,Trees,Stable,,131
Austria,3530,1985,234,Forest,Trees,,,131
Austria,3530,2013,215,Forest,Trees,Stable,,131
Austria,3530,2016,217,Forest,Trees,Other,,131
Austria,3531,1984,218,Other,Non-tree,,,131
Austria,3531,2016,219,Other,Non-tree,Stable,,131
Austria,3532,1984,218,Other,Non-tree,,,131
Austria,3532,2016,226,Other,Non-tree,Stable,,131
Austria,3533,1984,218,Forest,Trees,,,131
Austria,3533,2016,219,Forest,Trees,Stable,,131
Austria,3534,1984,248,Forest,Trees,,,131
Austria,3534,2016,216,Forest,Trees,Stable,,131
Austria,3535,1984,218,Other,Non-tree,,,131
Austria,3535,2016,202,Other,Non-tree,Stable,,131
Austria,3536,1984,193,Forest,Trees,,,131
Austria,3536,2016,217,Forest,Trees,Stable,,131
Austria,3537,1984,218,Forest,Trees,,,131
Austria,3537,2016,202,Forest,Trees,Stable,,131
Austria,3538,1984,234,Forest,Trees,,,131
Austria,3538,2016,217,Forest,Trees,Stable,,131
Austria,3539,1984,193,Forest,Trees,,,131
Austria,3539,1991,219,Forest,Trees,Stable,,131
Austria,3539,1992,222,Forest,Trees,Harvest,clearcut,131
Austria,3539,2016,217,Forest,Trees,Stable,,131
Austria,3540,1984,234,Forest,Trees,,,131
Austria,3540,2016,217,Forest,Trees,Stable,,131
Austria,3541,1984,246,Forest,Trees,,,131
Austria,3541,2003,218,Forest,Trees,Stable,,131
Austria,3541,2004,214,Forest,Trees,Harvest,clearcut,131
Austria,3541,2015,212,Forest,Trees,Stable,,131
Austria,3542,1984,218,Other,Trees,,,131
Austria,3542,2016,202,Other,Trees,Stable,,131
Austria,3543,1984,193,Other,Non-tree,,,131
Austria,3543,2016,217,Other,Non-tree,Stable,,131
Austria,3544,1985,234,Forest,Trees,,,131
Austria,3544,2016,217,Forest,Trees,Stable,,131
Austria,3545,1984,218,Forest,Trees,,,131
Austria,3545,1997,212,Forest,Trees,Stable,,131
Austria,3545,1998,135,Forest,Trees,Harvest,clearcut,131
Austria,3545,2016,217,Forest,Trees,Stable,,131
Austria,3546,1984,218,Forest,Trees,,,131
Austria,3546,2016,194,Forest,Trees,Stable,,131
Austria,3547,1984,248,Other,Non-tree,,,131
Austria,3547,2016,216,Other,Non-tree,Stable,,131
Austria,3548,1986,260,Other,Non-tree,,,131
Austria,3548,2012,228,Other,Non-tree,Stable,,131
Austria,3549,1984,193,Other,Non-tree,,,131
Austria,3549,2016,200,Other,Non-tree,Stable,,131
Austria,3550,1984,218,Other,Non-tree,,,131
Austria,3550,2016,209,Other,Non-tree,Stable,,131
Austria,3551,1984,218,Other,Non-tree,,,131
Austria,3551,2016,202,Other,Non-tree,Stable,,131
Austria,3552,1984,234,Forest,Trees,,,131
Austria,3552,2016,201,Forest,Trees,Stable,,131
Austria,3553,1984,193,Forest,Trees,,,131
Austria,3553,2016,217,Forest,Trees,Stable,,131
Austria,3554,1984,246,Other,Non-tree,,,131
Austria,3554,2016,230,Other,Non-tree,Stable,,131
Austria,3555,1984,218,Forest,Trees,,,131
Austria,3555,2016,194,Forest,Trees,Stable,,131
Austria,3556,1984,193,Forest,Trees,,,131
Austria,3556,1987,201,Forest,Trees,Stable,,131
Austria,3556,1988,220,Forest,Non-tree,Harvest,clearcut,131
Austria,3556,1993,233,Forest,Non-tree,Growth/Recovery,,131
Austria,3556,2016,217,Forest,Trees,Stable,,131
Austria,3557,1984,218,Other,Trees,,,131
Austria,3557,2016,258,Other,Trees,Stable,,131
Austria,3558,1984,264,Other,Non-tree,,,131
Austria,3558,2016,216,Other,Non-tree,Stable,,131
Austria,3559,1984,193,Forest,Trees,,,131
Austria,3559,2016,216,Forest,Trees,Stable,,131
Austria,3560,1984,243,Other,Non-tree,,,131
Austria,3560,2016,203,Other,Non-tree,Stable,,131
Austria,3561,1984,193,Other,Trees,,,131
Austria,3561,2016,216,Other,Trees,Stable,,131
Austria,3562,1985,243,Forest,Trees,,,131
Austria,3562,2016,217,Forest,Trees,Stable,,131
Austria,3563,1984,218,Forest,Trees,,,131
Austria,3563,2016,202,Forest,Trees,Stable,,131
Austria,3564,1984,193,Other,Trees,,,131
Austria,3564,2016,209,Other,Trees,Stable,,131
Austria,3565,1984,193,Forest,Trees,,,131
Austria,3565,2016,217,Forest,Trees,Stable,,131
Austria,3566,1984,193,Other,Non-tree,,,131
Austria,3566,2016,217,Other,Non-tree,Stable,,131
Austria,3567,1984,218,Forest,Trees,,,131
Austria,3567,2006,206,Forest,Trees,Stable,,131
Austria,3567,2007,217,Forest,Trees,Harvest,thinning,131
Austria,3567,2008,211,Forest,Trees,Growth/Recovery,,131
Austria,3567,2016,217,Forest,Trees,Stable,,131
Austria,3568,1984,218,Other,Non-tree,,,131
Austria,3568,2016,201,Other,Non-tree,Stable,,131
Austria,3569,1984,193,Other,Non-tree,,,131
Austria,3569,2016,209,Other,Trees,Stable,,131
Austria,3570,1984,193,Other,Trees,,,131
Austria,3570,2016,216,Other,Trees,Stable,,131
Austria,3571,1984,218,Forest,Trees,,,131
Austria,3571,2016,202,Forest,Trees,Stable,,131
Austria,3572,1984,218,Forest,Trees,,,131
Austria,3572,1995,216,Forest,Trees,Stable,,131
Austria,3572,1996,219,Forest,Non-tree,Harvest,clearcut,131
Austria,3572,2004,202,Forest,Non-tree,Growth/Recovery,,131
Austria,3572,2016,211,Forest,Trees,Stable,,131
Austria,3573,1984,234,Other,Non-tree,,,131
Austria,3573,2016,201,Other,Non-tree,Stable,,131
Austria,3574,1984,193,Other,Non-tree,,,131
Austria,3574,2016,241,Other,Non-tree,Stable,,131
Austria,3575,1984,246,Forest,Trees,,,131
Austria,3575,2016,199,Forest,Trees,Stable,,131
Austria,3576,1984,193,Forest,Trees,,,131
Austria,3576,2004,223,Forest,Trees,Stable,,131
Austria,3576,2016,216,Forest,Trees,Hydrology,,131
Austria,3577,1984,218,Other,Trees,,,131
Austria,3577,2016,219,Other,Trees,Stable,,131
Austria,3578,1984,248,Forest,Trees,,,131
Austria,3578,2016,216,Forest,Trees,Stable,,131
Austria,3579,1984,234,Other,Non-tree,,,131
Austria,3579,2016,233,Other,Non-tree,Stable,,131
Austria,3580,1984,193,Other,Non-tree,,,131
Austria,3580,2016,216,Other,Non-tree,Stable,,131
Austria,3581,1984,218,Other,Non-tree,,,131
Austria,3581,2016,219,Other,Non-tree,Stable,,131
Austria,3582,1984,218,Other,Non-tree,,,131
Austria,3582,2016,203,Other,Non-tree,Stable,,131
Austria,3583,1984,218,Forest,Trees,,,131
Austria,3583,1996,219,Forest,Trees,Stable,,131
Austria,3583,1997,205,Forest,Trees,Harvest,clearcut,131
Austria,3583,2000,215,Forest,Trees,Growth/Recovery,,131
Austria,3583,2016,211,Forest,Trees,Stable,,131
Austria,3584,1985,225,Other,Non-tree,,,131
Austria,3584,2016,239,Other,Non-tree,Stable,,131
Austria,3585,1984,218,Forest,Trees,,,131
Austria,3585,2016,217,Forest,Trees,Stable,,131
Austria,3586,1984,193,Forest,Trees,,,131
Austria,3586,2016,217,Forest,Trees,Stable,,131
Austria,3587,1984,193,Other,Non-tree,,,131
Austria,3587,2016,216,Other,Non-tree,Stable,,131
Austria,3588,1984,218,Forest,Trees,,,131
Austria,3588,2016,177,Forest,Trees,Stable,,131
Austria,3589,1984,248,Other,Trees,,,131
Austria,3589,2016,216,Other,Trees,Stable,,131
Austria,3590,1984,193,Forest,Trees,,,131
Austria,3590,1992,222,Forest,Trees,Stable,,131
Austria,3590,1994,211,Forest,Trees,Harvest,clearcut,131
Austria,3590,2016,217,Forest,Trees,Growth/Recovery,,131
Austria,3591,1984,193,Forest,Trees,,,131
Austria,3591,2016,216,Forest,Trees,Stable,,131
Austria,3592,1984,234,Other,Non-tree,,,131
Austria,3592,2016,203,Other,Trees,Stable,,131
Austria,3593,1984,248,Forest,Trees,,,131
Austria,3593,1992,222,Forest,Trees,Stable,,131
Austria,3593,1994,211,Forest,Trees,Harvest,clearcut,131
Austria,3593,2009,220,Forest,Trees,Growth/Recovery,,131
Austria,3593,2016,216,Forest,Trees,Stable,,131
Austria,3594,1985,243,Forest,Trees,,,131
Austria,3594,2016,193,Forest,Trees,Stable,,131
Austria,3595,1984,193,Other,Non-tree,,,131
Austria,3595,2016,217,Other,Non-tree,Stable,,131
Austria,3596,1984,234,Other,Non-tree,,,131
Austria,3596,2016,209,Other,Non-tree,Stable,,131
Austria,3597,1984,193,Forest,Trees,,,131
Austria,3597,2016,208,Forest,Trees,Stable,,131
Austria,3598,1984,287,Forest,Trees,,,131
Austria,3598,2016,239,Forest,Trees,Stable,,131
Austria,3599,1984,193,Forest,Trees,,,131
Austria,3599,2016,201,Forest,Trees,Stable,,131
Austria,3600,1984,218,Forest,Trees,,,131
Austria,3600,2015,222,Forest,Trees,Stable,,131
Austria,3601,1984,193,Forest,Trees,,,131
Austria,3601,2004,216,Forest,Trees,Stable,,131
Austria,3601,2005,210,Forest,Non-tree,Harvest,clearcut,131
Austria,3601,2016,201,Forest,Trees,Growth/Recovery,,131
Austria,3602,1984,234,Forest,Trees,,,131
Austria,3602,2016,219,Forest,Trees,Stable,,131
Austria,3603,1984,248,Forest,Trees,,,131
Austria,3603,2016,216,Forest,Trees,Stable,,131
Austria,3604,1984,218,Other,Non-tree,,,131
Austria,3604,2016,209,Other,Non-tree,Stable,,131
Austria,3605,1984,218,Forest,Trees,,,131
Austria,3605,2000,214,Forest,Trees,Stable,,131
Austria,3605,2001,224,Forest,Non-tree,Harvest,clearcut,131
Austria,3605,2007,217,Forest,Non-tree,Growth/Recovery,,131
Austria,3605,2016,202,Forest,Trees,Stable,,131
Austria,3606,1984,218,Forest,Trees,,,131
Austria,3606,2012,214,Forest,Trees,Stable,,131
Austria,3606,2013,217,Forest,Trees,Harvest,clearcut,131
Austria,3606,2016,217,Forest,Trees,Growth/Recovery,,131
Austria,3607,1984,241,Other,Non-tree,,,131
Austria,3607,2016,248,Other,Non-tree,Stable,,131
Austria,3608,1984,248,Other,Non-tree,,,131
Austria,3608,2016,239,Other,Non-tree,Stable,,131
Austria,3609,1984,193,Other,Non-tree,,,131
Austria,3609,2016,216,Other,Non-tree,Stable,,131
Austria,3610,1984,193,Forest,Trees,,,131
Austria,3610,2016,217,Forest,Trees,Stable,,131
Austria,3611,1984,248,Forest,Trees,,,131
Austria,3611,2016,192,Forest,Trees,Stable,,131
Austria,3612,1984,218,Other,Non-tree,,,131
Austria,3612,2016,258,Other,Non-tree,Stable,,131
Austria,3613,1984,234,Other,Trees,,,131
Austria,3613,2016,217,Other,Trees,Stable,,131
Austria,3614,1984,193,Forest,Trees,,,131
Austria,3614,1989,254,Forest,Trees,Growth/Recovery,,131
Austria,3614,2000,205,Forest,Trees,Stable,,131
Austria,3614,2001,215,Forest,Trees,Harvest,clearcut,131
Austria,3614,2016,216,Forest,Trees,Stable,,131
Austria,3615,1984,193,Forest,Trees,,,131
Austria,3615,2016,217,Forest,Trees,Stable,,131
Austria,3616,1984,218,Forest,Trees,,,131
Austria,3616,1994,213,Forest,Trees,Stable,,131
Austria,3616,1995,216,Forest,Trees,Harvest,clearcut,131
Austria,3616,2001,216,Forest,Trees,Growth/Recovery,,131
Austria,3616,2016,194,Forest,Trees,Stable,,131
Austria,3617,1984,193,Other,Non-tree,,,131
Austria,3617,2016,217,Other,Non-tree,Stable,,131
Austria,3618,1984,218,Forest,Trees,,,131
Austria,3618,2016,218,Forest,Trees,Stable,,131
Austria,3619,1985,234,Forest,Trees,,,131
Austria,3619,2016,217,Forest,Trees,Stable,,131
Austria,3620,1984,248,Forest,Trees,,,131
Austria,3620,2016,216,Forest,Trees,Stable,,131
Austria,3621,1984,193,Forest,Trees,,,131
Austria,3621,2016,217,Forest,Trees,Stable,,131
Austria,3622,1984,193,Other,Non-tree,,,131
Austria,3622,2016,217,Other,Non-tree,Stable,,131
Austria,3623,1984,248,Forest,Trees,,,131
Austria,3623,1990,216,Forest,Trees,Stable,,131
Austria,3623,1994,218,Forest,Non-tree,Harvest,clearcut,131
Austria,3623,1999,200,Forest,Non-tree,Growth/Recovery,,131
Austria,3623,2016,216,Forest,Non-tree,Stable,,131
Austria,3624,1984,234,Forest,Trees,,,131
Austria,3624,2016,209,Forest,Trees,Stable,,131
Austria,3625,1984,234,Forest,Trees,,,131
Austria,3625,1995,225,Forest,Trees,Stable,,131
Austria,3625,1997,214,Forest,Trees,Harvest,thinning,131
Austria,3625,2004,217,Forest,Trees,Growth/Recovery,,131
Austria,3625,2005,211,Forest,Trees,Harvest,thinning,131
Austria,3625,2011,221,Forest,Trees,Growth/Recovery,,131
Austria,3625,2012,232,Forest,Trees,Harvest,thinning,131
Austria,3625,2016,203,Forest,Trees,Growth/Recovery,,131
Austria,3626,1984,193,Other,Non-tree,,,131
Austria,3626,2016,201,Other,Non-tree,Stable,,131
Austria,3627,1984,241,Other,Non-tree,,,131
Austria,3627,2016,216,Other,Non-tree,Stable,,131
Austria,3628,1984,193,Other,Non-tree,,,131
Austria,3628,2016,216,Other,Non-tree,Stable,,131
Austria,3629,1984,193,Other,Non-tree,,,131
Austria,3629,2016,216,Other,Non-tree,Stable,,131
Austria,3630,1984,193,Other,Non-tree,,,131
Austria,3630,2016,216,Other,Non-tree,Stable,,131
Austria,3631,1984,218,Other,Trees,,,131
Austria,3631,2016,203,Other,Trees,Stable,,131
Austria,3632,1984,319,Forest,Trees,,,131
Austria,3632,2016,216,Forest,Trees,Stable,,131
Austria,3633,1984,193,Forest,Trees,,,131
Austria,3633,2016,216,Forest,Trees,Stable,,131
Austria,3634,1984,218,Forest,Trees,,,131
Austria,3634,2006,206,Forest,Trees,Stable,,131
Austria,3634,2008,213,Forest,Non-tree,Harvest,clearcut,131
Austria,3634,2009,214,Forest,Non-tree,Growth/Recovery,,131
Austria,3634,2016,211,Forest,Non-tree,Stable,,131
Austria,3635,1984,218,Other,Non-tree,,,131
Austria,3635,2016,203,Other,Non-tree,Stable,,131
Austria,3636,1984,287,Other,Non-tree,,,131
Austria,3636,2016,247,Other,Non-tree,Stable,,131
Austria,3637,1984,193,Other,Non-tree,,,131
Austria,3637,2016,201,Other,Non-tree,Stable,,131
Austria,3638,1984,218,Other,Trees,,,131
Austria,3638,2016,202,Other,Trees,Stable,,131
Austria,3639,1984,287,Forest,Trees,,,131
Austria,3639,2016,239,Forest,Trees,Stable,,131
Austria,3640,1984,193,Forest,Trees,,,131
Austria,3640,1986,214,Forest,Trees,Stable,,131
Austria,3640,1988,220,Forest,Trees,Growth/Recovery,,131
Austria,3640,2016,217,Forest,Trees,Stable,,131
Austria,3641,1984,218,Other,Non-tree,,,131
Austria,3641,2016,242,Other,Non-tree,Stable,,131
Austria,3642,1984,246,Other,Non-tree,,,131
Austria,3642,2016,199,Other,Non-tree,Stable,,131
Austria,3643,1984,248,Forest,Trees,,,131
Austria,3643,2016,216,Forest,Trees,Stable,,131
Austria,3644,1984,248,Forest,Trees,,,131
Austria,3644,2016,232,Forest,Trees,Stable,,131
Austria,3645,1984,246,Other,Non-tree,,,131
Austria,3645,2016,206,Other,Non-tree,Stable,,131
Austria,3646,1984,248,Other,Non-tree,,,131
Austria,3646,2016,240,Other,Non-tree,Stable,,131
Austria,3647,1984,218,Other,Non-tree,,,131
Austria,3647,2016,211,Other,Non-tree,Stable,,131
Austria,3648,1984,218,Forest,Trees,,,131
Austria,3648,1998,128,Forest,Trees,Decline,,131
Austria,3648,1999,211,Forest,Non-tree,Harvest,clearcut,131
Austria,3648,2000,214,Forest,Non-tree,Growth/Recovery,,131
Austria,3648,2016,194,Forest,Trees,Stable,,131
Austria,3649,1984,248,Other,Non-tree,,,131
Austria,3649,2016,200,Other,Non-tree,Stable,,131
Austria,3650,1984,218,Forest,Trees,,,131
Austria,3650,2016,217,Forest,Trees,Stable,,131
Austria,3651,1984,218,Forest,Trees,,,131
Austria,3651,1998,295,Forest,Trees,Stable,,131
Austria,3651,1999,219,Forest,Trees,Harvest,thinning,131
Austria,3651,2016,201,Forest,Trees,Stable,,131
Austria,3652,1984,193,Other,Trees,,,131
Austria,3652,2016,208,Other,Trees,Stable,,131
Austria,3653,1984,218,Other,Non-tree,,,131
Austria,3653,2016,219,Other,Non-tree,Stable,,131
Austria,3654,1984,218,Forest,Trees,,,131
Austria,3654,1986,216,Forest,Trees,Stable,,131
Austria,3654,1987,235,Forest,Trees,Harvest,clearcut|thinning,131
Austria,3654,1996,235,Forest,Trees,Growth/Recovery,,131
Austria,3654,1997,205,Forest,Non-tree,Harvest,clearcut|thinning,131
Austria,3654,2001,216,Forest,Non-tree,Growth/Recovery,,131
Austria,3654,2016,219,Forest,Trees,Stable,,131
Austria,3655,1984,218,Other,Non-tree,,,131
Austria,3655,2016,226,Other,Non-tree,Stable,,131
Austria,3656,1984,234,Forest,Trees,,,131
Austria,3656,2016,217,Forest,Trees,Stable,,131
Austria,3657,1984,218,Forest,Trees,,,131
Austria,3657,2016,217,Forest,Trees,Stable,,131
Austria,3658,1984,248,Other,Non-tree,,,131
Austria,3658,2016,216,Other,Non-tree,Stable,,131
Austria,3659,1984,193,Other,Trees,,,131
Austria,3659,2016,224,Other,Trees,Stable,,131
Austria,3660,1984,193,Other,Non-tree,,,131
Austria,3660,2016,216,Other,Non-tree,Stable,,131
Austria,3661,1984,218,Forest,Trees,,,131
Austria,3661,1998,265,Forest,Trees,Stable,,131
Austria,3661,2008,204,Forest,Trees,Decline,,131
Austria,3661,2016,211,Forest,Trees,Stable,,131
Austria,3662,1984,234,Forest,Trees,,,131
Austria,3662,2016,217,Forest,Trees,Stable,,131
Austria,3663,1984,170,Other,Non-tree,,,131
Austria,3663,2016,218,Other,Non-tree,Stable,,131
Austria,3664,1984,193,Forest,Trees,,,131
Austria,3664,2016,209,Forest,Trees,Stable,,131
Austria,3665,1984,193,Forest,Trees,,,131
Austria,3665,2016,216,Forest,Trees,Stable,,131
Austria,3666,1984,241,Forest,Trees,,,131
Austria,3666,2016,209,Forest,Trees,Stable,,131
Austria,3667,1984,218,Other,Non-tree,,,131
Austria,3667,2016,211,Other,Non-tree,Stable,,131
Austria,3668,1984,234,Other,Non-tree,,,131
Austria,3668,2016,217,Other,Non-tree,Stable,,131
Austria,3669,1984,287,Other,Non-tree,,,131
Austria,3669,2016,206,Other,Non-tree,Stable,,131
Austria,3670,1984,193,Other,Non-tree,,,131
Austria,3670,2016,233,Other,Non-tree,Stable,,131
Austria,3671,1984,218,Forest,Trees,,,131
Austria,3671,2016,217,Forest,Trees,Stable,,131
Austria,3672,1984,218,Other,Non-tree,,,131
Austria,3672,2016,217,Other,Non-tree,Stable,,131
Austria,3673,1984,246,Forest,Trees,,,131
Austria,3673,2016,206,Forest,Trees,Stable,,131
Austria,3674,1984,218,Forest,Trees,,,131
